24.251 36.676 37.002
24.975 35.587 37.7
23.709 37.584 37.875
22.804 37.766 36.653
22.08 37.403 36.653
24.613 37.403 37.351
23.347 37.584 36.479
22.623 37.221 35.431
24.975 38.855 34.559
23.528 41.034 34.21
24.613 38.855 34.908
23.347 39.037 35.78
24.251 39.945 35.606
23.889 39.218 34.21
24.251 40.308 33.86
23.889 38.492 34.908
26.966 41.579 34.035
24.07 41.579 34.035
26.242 40.489 32.988
24.613 41.034 32.813
25.156 41.942 33.337
24.975 41.76 33.86
26.242 41.942 32.639
24.794 43.758 31.242
26.061 43.939 32.813
26.242 42.305 32.29
25.518 44.484 31.591
25.88 43.758 31.242
24.613 43.576 31.068
23.889 43.213 30.719
24.794 44.121 31.591
24.975 45.392 30.719
25.156 45.573 29.846
24.251 45.392 31.766
26.785 44.665 31.068
25.518 44.121 30.544
26.061 44.302 29.322
26.061 45.392 29.322
26.604 43.758 30.893
25.699 44.665 30.37
25.518 44.847 29.846
26.242 44.121 30.544
26.604 44.484 31.242
27.871 44.302 30.719
27.509 42.85 29.322
26.423 43.576 30.021
25.518 43.031 31.941
26.061 43.576 31.766
26.061 42.487 33.511
28.052 42.305 33.337
26.423 40.671 32.115
27.871 41.397 33.162
27.509 39.582 33.162
28.052 38.674 33.337
26.966 40.489 34.384
27.509 37.403 33.511
26.061 37.04 33.162
26.242 39.037 34.035
25.699 36.676 34.21
28.414 36.858 34.733
27.328 35.769 35.082
27.328 33.953 35.082
27.509 33.771 34.908
26.604 32.864 36.828
26.604 33.59 36.129
24.251 34.498 36.304
27.147 32.682 36.653
26.604 33.953 37.177
25.88 32.137 36.479
25.88 30.685 37.177
26.061 31.593 38.748
26.604 29.959 38.224
26.061 28.688 37.7
26.423 29.777 38.398
26.061 28.324 38.748
25.337 27.961 38.049
26.604 28.869 39.969
25.88 28.506 37.526
27.147 27.235 39.446
26.242 26.327 38.573
25.156 25.964 39.62
25.88 26.327 39.62
25.699 25.782 39.097
25.337 25.056 39.446
24.251 26.146 39.097
24.613 23.967 39.795
24.251 25.419 39.097
25.337 25.056 40.493
24.975 23.967 40.493
22.623 23.422 39.969
24.07 24.875 40.318
25.518 23.422 40.667
23.709 24.875 39.62
24.975 22.877 40.493
24.251 25.782 41.191
23.889 22.514 41.54
24.975 22.877 40.842
23.166 22.877 41.889
23.889 23.241 42.238
22.261 22.696 41.366
24.613 21.788 40.842
22.623 22.696 41.017
23.709 23.422 41.017
22.08 22.877 40.493
24.07 23.059 41.017
21.718 21.788 41.889
21.718 22.877 40.144
23.709 22.696 40.667
22.261 22.333 41.017
23.166 22.877 41.191
23.166 22.514 42.238
22.442 22.514 41.191
22.804 23.967 41.54
21.175 21.97 41.017
22.08 23.967 42.587
21.718 25.056 40.144
21.175 23.785 41.715
22.261 23.059 42.064
22.442 24.693 41.54
20.813 24.512 41.715
20.813 23.059 40.318
20.632 25.056 41.54
20.089 24.512 41.366
21.356 24.33 42.587
20.27 25.056 41.191
20.451 24.875 42.413
21.718 22.877 41.54
20.27 25.056 42.587
20.27 24.693 42.238
22.08 23.241 41.889
20.813 24.512 41.366
19.546 25.419 41.54
21.175 25.964 42.762
19.908 23.241 42.238
19.546 25.419 41.191
19.003 25.601 42.762
19.908 24.693 41.54
20.632 23.967 41.889
21.718 25.056 41.889
20.27 23.967 41.54
19.727 25.238 42.762
18.46 24.33 41.191
18.822 25.056 41.54
19.184 25.056 42.587
19.908 26.509 41.889
19.727 27.78 41.017
20.27 25.782 41.191
19.365 26.327 42.413
19.184 26.146 41.889
18.641 26.327 42.413
18.098 26.146 43.286
19.184 25.419 42.587
20.451 23.785 42.064
19.727 25.964 41.715
19.908 24.33 41.54
21.718 25.056 41.54
20.994 25.419 42.238
21.899 24.512 41.715
19.908 24.33 43.635
19.727 25.964 40.318
21.899 25.238 40.667
20.813 25.964 40.318
19.003 25.964 41.715
20.632 25.419 40.842
21.175 26.327 42.762
20.813 24.875 42.762
20.451 26.327 41.017
20.27 25.782 41.191
20.089 27.053 41.017
18.098 28.324 41.889
19.003 27.417 43.111
19.727 27.417 42.762
18.641 27.053 41.715
17.555 27.417 42.413
18.822 25.782 41.54
17.917 24.148 41.715
17.555 27.417 42.413
17.917 26.69 43.111
18.641 27.78 41.017
16.831 27.417 41.715
18.822 27.235 42.238
17.555 27.417 42.064
17.736 26.509 41.889
17.012 25.782 41.191
17.917 27.417 41.366
17.736 27.235 43.984
17.374 26.146 42.936
17.374 25.782 41.889
17.555 27.053 43.46
17.555 26.69 42.413
17.555 25.964 42.413
17.374 26.509 42.936
18.098 24.693 42.587
19.365 26.69 43.111
16.288 25.056 43.286
17.917 24.148 42.064
18.641 26.69 42.762
18.098 25.419 42.936
17.012 25.056 41.191
17.917 24.875 42.064
18.641 24.875 43.111
17.012 24.693 42.238
18.641 24.512 42.762
18.098 23.604 41.889
17.555 23.422 41.715
18.46 25.056 41.191
19.184 25.056 42.238
19.365 23.059 41.366
20.089 24.148 41.715
19.184 24.33 43.635
18.46 23.241 42.238
19.003 23.785 41.366
19.546 23.604 41.54
21.175 25.238 43.46
20.451 23.059 43.46
19.727 22.333 41.715
18.46 24.693 41.191
19.365 23.422 42.064
19.908 23.241 41.191
20.632 24.33 42.587
19.546 23.967 40.842
20.451 24.512 41.017
19.546 23.967 42.587
19.908 24.33 42.587
17.917 24.875 41.017
20.089 23.422 41.715
20.089 24.875 42.762
20.089 25.238 42.064
20.27 24.693 41.54
20.27 23.967 42.238
20.089 23.785 42.413
22.08 24.33 42.936
20.089 24.875 43.46
20.089 24.875 41.715
20.632 24.33 41.54
19.546 25.419 41.889
20.813 25.964 42.064
21.175 24.875 42.413
20.813 25.601 41.017
19.727 26.327 41.366
20.451 25.238 40.318
22.08 27.235 41.54
20.994 26.872 41.889
21.718 26.146 40.842
21.356 27.235 40.144
20.994 26.146 39.097
22.985 27.053 41.715
22.804 27.961 40.144
22.08 25.782 40.144
21.899 27.053 40.318
21.899 25.964 40.667
22.623 27.053 39.271
22.261 24.875 40.318
21.899 26.327 41.366
22.623 25.964 42.413
22.623 25.601 42.413
21.356 25.419 41.191
21.718 24.693 41.889
19.727 24.512 41.366
20.813 24.512 41.715
19.908 23.967 41.54
21.718 23.967 42.238
22.804 23.241 41.889
20.994 21.788 42.238
21.718 22.514 41.889
21.356 22.514 40.842
20.813 22.696 41.017
21.718 21.788 40.842
21.356 22.877 41.54
21.537 21.97 41.715
22.442 21.062 41.889
20.994 22.151 40.842
21.537 21.97 42.762
20.813 20.88 40.318
20.089 21.243 43.809
21.899 21.606 41.715
20.994 21.425 42.238
21.537 21.606 42.762
21.899 20.517 41.715
21.718 20.699 41.54
19.727 21.606 39.969
20.632 19.246 42.936
20.632 21.062 42.587
21.356 20.699 42.238
21.356 18.157 42.587
20.813 20.517 42.762
21.718 20.335 42.238
20.27 18.883 41.889
20.451 19.065 41.366
21.356 18.52 41.889
21.356 19.972 41.191
21.175 19.428 41.017
22.623 19.065 41.715
21.175 19.065 41.366
20.994 19.246 40.842
22.08 18.883 41.54
21.175 20.154 42.762
21.537 19.428 41.366
21.356 18.883 40.842
21.537 18.338 41.715
22.08 17.794 42.238
20.632 18.157 40.842
22.08 17.794 41.889
23.166 19.246 42.587
21.175 17.249 42.762
21.356 18.883 41.54
21.899 16.886 40.318
20.632 17.43 42.238
20.994 16.341 41.889
20.813 18.338 41.017
22.261 16.523 42.762
20.813 16.886 41.715
21.175 16.523 41.366
20.994 16.341 42.238
20.813 16.523 42.413
20.632 14.525 41.889
20.813 16.523 42.762
19.184 15.615 42.587
18.279 15.433 41.715
19.365 16.159 41.715
19.184 16.704 42.587
19.365 15.433 42.762
19.908 14.525 42.238
20.994 13.436 42.587
19.546 14.162 42.238
19.908 14.162 42.238
20.994 14.525 41.889
19.365 13.981 41.366
20.451 12.891 42.064
20.813 13.618 40.318
21.356 12.71 41.889
21.175 12.528 41.366
19.365 11.802 41.366
20.632 11.62 41.889
19.908 10.168 41.191
20.27 11.983 41.191
19.727 10.712 41.017
20.813 10.349 42.413
18.641 10.349 40.318
19.727 8.171 41.017
20.451 9.26 41.366
18.46 9.441 40.493
19.727 9.26 42.413
18.279 10.349 41.366
20.451 7.807 41.017
20.994 9.078 41.191
20.451 7.444 39.271
19.727 7.807 40.318
18.279 7.444 40.667
19.908 6.536 40.842
19.908 7.263 41.54
19.003 5.992 40.667
19.184 6.173 40.842
19.546 5.81 40.842
20.451 5.265 42.064
19.003 4.902 39.271
16.831 5.629 39.969
18.822 4.721 39.446
19.546 3.994 39.795
18.46 4.721 38.748
19.184 5.084 40.144
18.46 3.631 39.446
18.279 4.176 39.969
19.184 2.905 40.144
19.365 4.539 40.667
18.098 3.268 40.144
17.193 3.45 39.271
17.012 2.905 39.446
18.098 2.542 40.144
16.65 2.905 38.748
18.098 1.453 38.398
17.012 1.089 39.097
17.374 1.453 39.097
15.926 2.179 38.748
18.279 0.908 39.271
17.012 0.726 38.049
17.374 1.089 38.748
18.098 -1.089 38.049
16.65 0.363 39.446
16.831 -0.545 38.922
18.279 0.182 39.271
18.098 -0.726 37.7
17.374 -1.089 37.351
16.831 -0.545 37.875
16.65 0.0 37.7
18.279 0.182 37.875
15.926 -0.726 38.049
17.555 -1.997 37.526
17.917 -2.36 37.875
16.469 -2.36 37.177
15.564 -1.089 37.7
15.383 -3.813 36.828
16.831 -3.45 36.828
14.84 -3.631 35.955
15.564 -4.358 36.653
13.574 -4.539 36.479
15.383 -5.992 35.431
14.478 -5.81 34.559
13.936 -7.444 36.479
13.031 -7.263 34.908
13.936 -7.807 35.082
14.659 -8.534 34.733
14.117 -7.263 33.511
14.297 -8.897 34.035
13.755 -9.441 34.908
13.031 -9.805 35.257
13.755 -9.441 32.813
13.936 -9.986 33.686
14.117 -10.894 34.559
13.393 -10.168 32.115
14.297 -10.349 32.29
14.659 -9.623 31.941
13.936 -11.439 33.337
13.936 -12.528 32.639
13.212 -12.165 31.591
13.755 -10.531 31.417
13.755 -12.71 31.766
12.85 -12.165 32.29
14.659 -11.439 32.29
14.117 -13.436 32.813
14.659 -11.439 31.242
13.574 -13.981 31.941
13.936 -13.618 31.591
13.031 -13.073 30.719
11.764 -14.707 31.941
13.212 -12.891 32.29
14.117 -13.073 31.068
13.212 -12.891 32.29
13.755 -13.436 29.672
12.85 -13.618 29.846
12.126 -14.344 31.242
13.031 -12.347 30.37
13.574 -13.981 30.195
13.393 -11.62 31.766
13.574 -12.528 31.242
12.669 -13.073 31.417
11.583 -13.799 30.37
11.945 -11.62 31.766
13.393 -11.62 30.719
13.212 -11.802 30.893
12.307 -13.073 31.417
13.393 -12.71 30.719
11.764 -12.165 31.242
13.755 -11.983 30.719
12.488 -12.528 31.941
11.764 -12.891 31.242
12.488 -13.254 31.941
13.031 -14.162 30.719
12.126 -13.618 30.544
12.488 -13.981 30.893
11.945 -14.525 30.719
11.583 -13.073 30.719
13.212 -14.344 30.893
12.85 -14.707 30.893
13.031 -13.436 31.068
10.859 -14.162 31.068
11.764 -14.344 30.544
12.126 -14.707 30.195
11.945 -14.888 29.322
12.307 -12.71 28.275
11.402 -14.344 30.544
12.669 -13.436 29.322
12.669 -15.978 31.068
11.04 -15.433 29.846
12.307 -14.525 28.973
11.221 -15.978 30.021
11.402 -15.07 28.799
11.402 -13.981 30.544
13.393 -14.525 30.719
11.583 -15.252 30.37
11.945 -13.073 29.322
12.488 -16.159 28.799
12.307 -15.252 28.624
11.764 -14.344 28.101
13.212 -14.707 29.148
12.488 -14.707 28.799
10.859 -15.615 28.624
12.488 -15.433 29.497
10.135 -15.615 28.624
10.859 -15.252 29.322
10.859 -17.067 28.973
11.221 -16.704 28.624
9.411 -16.704 28.973
12.126 -16.523 28.799
11.221 -16.704 29.672
9.773 -15.252 28.624
11.764 -15.433 28.799
12.126 -17.249 28.45
11.221 -16.341 28.973
11.764 -16.886 27.403
11.583 -15.252 28.973
11.583 -15.615 27.926
11.04 -16.523 28.45
11.221 -17.067 28.624
11.764 -14.344 28.101
10.678 -16.159 28.101
11.221 -16.341 27.577
11.402 -16.523 28.45
9.773 -16.704 28.624
10.497 -18.883 28.973
10.497 -17.43 28.624
10.859 -16.704 27.577
11.402 -16.886 27.752
12.126 -17.612 28.101
11.764 -16.523 27.752
11.583 -17.43 26.181
11.945 -17.43 27.228
11.402 -17.249 27.053
11.04 -16.159 27.403
10.497 -17.794 27.577
10.135 -19.246 25.832
10.678 -18.338 27.752
10.859 -18.157 25.134
10.497 -18.883 25.483
10.678 -19.065 27.752
10.497 -18.52 26.53
11.945 -18.157 25.832
12.307 -19.246 26.181
10.316 -19.065 25.657
11.945 -17.794 26.879
10.859 -18.157 27.228
12.488 -19.791 25.657
11.04 -18.701 24.959
10.859 -19.972 26.181
11.945 -18.883 25.134
12.307 -19.609 26.181
11.945 -19.609 24.435
11.945 -19.246 25.832
13.031 -18.883 24.435
11.945 -19.609 24.086
12.669 -19.609 24.435
12.126 -20.154 22.865
12.126 -20.154 24.61
11.221 -20.699 24.086
12.126 -21.243 21.817
12.488 -21.606 22.515
12.307 -21.788 24.435
12.307 -22.877 23.039
11.04 -21.606 21.817
11.764 -21.606 21.817
11.945 -21.425 21.992
11.764 -21.97 22.166
11.764 -21.606 22.515
11.583 -22.514 22.69
11.764 -22.696 21.468
11.402 -22.333 20.421
11.04 -23.422 21.468
12.307 -22.877 20.945
10.859 -23.241 21.992
11.04 -21.606 20.77
10.497 -22.514 21.992
9.954 -21.97 20.77
11.221 -22.514 20.945
10.316 -23.785 20.072
9.954 -24.148 21.119
11.764 -23.785 19.374
11.221 -22.151 19.548
10.316 -23.422 21.119
11.583 -23.241 18.501
9.773 -22.877 18.501
10.316 -23.785 19.025
11.221 -24.33 18.501
10.316 -25.964 17.977
9.773 -24.33 16.058
9.592 -25.601 15.883
9.592 -25.238 16.581
9.773 -25.056 15.01
10.859 -26.509 14.661
10.497 -26.872 13.614
10.135 -25.419 13.265
9.592 -26.69 13.439
9.23 -26.69 13.09
9.411 -27.598 11.869
10.678 -27.053 10.996
10.316 -27.78 11.694
10.859 -25.782 10.472
9.592 -28.143 11.345
10.497 -28.688 9.774
9.773 -27.598 9.774
10.678 -27.053 8.552
9.592 -26.69 10.647
10.316 -28.869 8.901
11.945 -28.324 9.076
10.316 -29.595 8.203
11.04 -28.143 8.203
11.221 -28.688 8.378
9.773 -29.051 8.029
12.669 -28.324 7.331
11.583 -29.051 8.378
9.954 -29.595 7.505
11.583 -28.324 8.727
11.583 -27.961 5.236
12.307 -29.777 6.283
11.402 -28.506 6.807
11.221 -28.688 6.283
11.583 -29.777 5.585
11.583 -29.777 6.283
11.764 -29.595 5.062
12.488 -29.595 5.411
11.402 -29.232 4.363
12.85 -28.869 4.713
10.859 -30.866 4.189
12.488 -31.411 4.363
10.859 -30.866 3.491
12.669 -29.777 4.538
12.669 -30.866 2.444
13.031 -31.593 3.491
11.583 -30.503 2.793
13.212 -30.685 2.967
11.04 -29.959 1.571
13.212 -31.411 2.269
11.583 -30.866 1.047
11.04 -31.774 3.316
12.126 -31.411 1.92
12.307 -30.866 1.396
12.126 -31.411 1.92
11.583 -31.229 1.396
11.945 -31.229 0.349
9.773 -31.593 2.094
11.764 -31.774 0.873
12.126 -32.137 1.571
11.04 -31.411 1.571
12.126 -32.5 0.524
10.678 -31.774 1.222
11.221 -30.503 0.0
10.678 -31.048 -0.524
11.04 -32.5 -0.524
11.764 -30.685 0.175
10.316 -33.59 -2.618
10.497 -31.956 -2.793
10.859 -32.319 -3.142
10.135 -30.866 -2.444
8.506 -31.411 -4.014
9.23 -30.685 -3.665
9.411 -31.956 -4.538
9.411 -30.503 -4.887
8.687 -31.229 -4.538
8.687 -31.956 -5.585
8.506 -32.137 -6.109
8.868 -32.864 -4.713
9.23 -31.774 -5.76
8.506 -32.137 -5.76
8.506 -31.774 -6.807
7.963 -32.682 -7.68
9.411 -32.682 -5.934
9.23 -32.137 -7.156
9.592 -31.774 -8.203
10.678 -32.137 -7.156
10.678 -32.864 -7.854
8.687 -31.956 -8.378
8.687 -32.682 -8.029
9.049 -32.682 -7.68
9.23 -31.774 -8.552
9.049 -32.682 -9.425
8.687 -32.682 -9.076
9.23 -31.774 -8.552
8.687 -31.956 -9.076
9.049 -32.682 -8.727
9.049 -32.682 -9.425
8.868 -33.59 -9.949
9.592 -31.774 -10.298
10.135 -31.956 -10.472
11.04 -32.137 -10.647
9.23 -33.59 -12.392
9.049 -32.682 -11.17
8.687 -31.593 -10.821
9.773 -32.319 -10.472
9.954 -31.048 -12.043
9.049 -31.593 -12.567
9.411 -32.682 -11.869
8.868 -33.227 -12.741
9.954 -32.5 -13.09
9.23 -32.5 -12.043
9.773 -32.682 -10.821
9.592 -32.864 -12.043
10.135 -33.771 -12.916
9.049 -33.045 -12.567
8.325 -31.593 -12.567
10.859 -31.956 -12.567
9.411 -33.771 -12.916
8.868 -31.774 -13.439
9.773 -31.229 -13.265
10.135 -32.682 -13.265
9.592 -31.048 -13.789
9.411 -31.956 -13.614
10.497 -31.956 -13.963
9.23 -31.048 -14.487
9.049 -33.045 -15.01
8.868 -31.411 -14.487
7.963 -31.956 -14.661
8.144 -32.864 -14.487
8.687 -31.956 -14.661
9.954 -32.5 -15.534
7.782 -32.137 -16.232
9.411 -31.593 -15.01
8.506 -32.137 -15.185
7.782 -31.048 -15.534
8.687 -33.045 -17.105
9.773 -31.593 -16.058
9.411 -31.229 -15.359
8.687 -30.503 -17.454
8.325 -32.319 -16.407
10.135 -31.593 -17.803
9.773 -31.956 -17.105
9.411 -30.866 -16.756
9.592 -32.137 -16.232
7.963 -31.956 -17.454
9.23 -31.411 -17.977
9.049 -31.229 -16.756
8.144 -32.5 -17.977
9.049 -31.593 -17.454
8.325 -30.503 -18.152
7.782 -30.685 -19.025
7.601 -32.319 -19.199
9.592 -31.048 -18.676
8.144 -30.685 -19.374
8.325 -31.229 -20.596
9.049 -31.956 -21.643
8.325 -29.777 -20.596
8.868 -32.137 -22.865
9.049 -31.956 -21.992
9.592 -31.048 -22.515
9.23 -30.322 -21.468
9.23 -29.232 -21.817
8.325 -30.503 -21.643
9.411 -29.777 -23.388
9.049 -31.593 -25.134
9.23 -30.322 -24.61
9.592 -28.869 -24.61
9.592 -29.959 -25.308
9.954 -30.685 -26.006
8.506 -29.959 -26.355
8.144 -28.506 -26.704
9.773 -29.051 -27.228
9.411 -29.777 -26.181
9.23 -29.959 -27.752
8.868 -27.417 -26.704
8.325 -27.961 -26.879
7.42 -29.959 -26.704
8.144 -28.506 -28.45
8.506 -29.232 -28.101
7.601 -28.688 -28.275
9.049 -27.961 -28.275
7.058 -29.959 -29.497
6.696 -28.143 -29.846
8.144 -28.143 -28.799
8.506 -26.327 -28.799
6.696 -27.417 -28.799
6.515 -26.872 -30.37
7.601 -27.235 -30.37
6.877 -27.598 -30.021
7.782 -27.053 -30.893
8.144 -27.053 -30.893
7.963 -26.872 -31.766
7.058 -25.964 -31.941
7.963 -26.509 -32.464
6.877 -26.146 -33.511
6.877 -25.782 -32.464
7.42 -25.964 -33.337
6.334 -25.238 -32.988
7.42 -24.875 -33.686
6.153 -26.509 -34.559
6.696 -24.875 -35.082
6.153 -26.146 -35.257
5.972 -25.964 -34.733
5.429 -23.241 -36.304
5.067 -23.967 -37.002
6.334 -24.148 -36.479
5.61 -24.148 -36.479
7.42 -23.059 -36.129
6.334 -23.422 -35.78
5.972 -23.785 -36.828
5.972 -22.696 -37.526
5.429 -22.151 -38.049
5.972 -21.606 -38.224
5.791 -23.967 -38.748
5.067 -22.877 -39.097
5.61 -21.97 -38.922
5.248 -20.517 -38.573
4.886 -22.333 -38.922
6.334 -20.88 -39.969
5.61 -20.517 -39.969
5.067 -20.335 -38.049
4.886 -19.065 -40.318
4.525 -19.065 -38.573
3.439 -20.154 -40.318
4.706 -19.609 -41.54
3.62 -19.246 -39.795
5.248 -17.975 -42.413
3.982 -19.246 -42.587
3.801 -18.701 -41.017
3.801 -19.428 -41.017
5.248 -17.249 -42.064
5.791 -17.43 -41.54
3.258 -16.341 -41.889
4.525 -16.159 -43.46
4.344 -15.978 -42.936
3.258 -14.888 -43.286
4.706 -16.341 -43.635
3.982 -14.888 -44.333
3.62 -14.525 -43.635
3.258 -13.799 -42.587
4.344 -13.799 -43.286
3.258 -15.978 -44.333
4.706 -13.436 -44.333
3.982 -13.073 -45.031
3.801 -12.891 -44.856
2.172 -11.983 -43.984
3.62 -11.983 -43.984
2.534 -11.257 -45.38
2.172 -11.983 -45.729
3.258 -11.62 -45.031
2.715 -11.439 -46.951
3.62 -10.168 -46.078
0.362 -9.441 -44.682
1.81 -9.805 -46.427
0.905 -9.26 -45.904
2.896 -9.441 -47.125
2.896 -8.352 -47.823
2.172 -8.715 -46.776
1.991 -7.807 -46.602
1.629 -5.992 -47.649
1.629 -6.718 -46.951
1.448 -6.536 -47.474
1.81 -6.173 -49.569
1.086 -6.536 -48.522
1.629 -5.265 -48.347
0.905 -5.629 -48.347
1.086 -5.084 -48.173
0.181 -4.539 -49.394
2.896 -4.358 -48.871
0.905 -3.45 -50.092
0.362 -2.905 -48.522
0.724 -2.542 -49.569
1.086 -2.542 -48.871
1.086 -0.363 -49.569
1.267 -1.634 -49.394
1.086 -0.363 -48.173
-0.905 -0.182 -49.394
0.724 -2.179 -48.173
1.267 -0.545 -50.442
1.991 0.545 -50.092
0.362 1.089 -49.22
1.991 2.36 -51.14
2.172 2.905 -49.918
1.81 2.179 -50.267
2.715 2.724 -50.442
2.715 3.45 -50.442
2.353 5.265 -50.092
2.534 5.084 -50.965
0.362 5.81 -51.663
1.991 4.902 -50.092
2.353 6.718 -50.442
1.991 7.807 -50.791
3.258 6.9 -50.267
3.801 6.355 -50.442
3.077 6.718 -50.791
3.258 6.173 -51.663
3.258 7.263 -51.314
3.982 7.989 -52.361
3.982 7.263 -50.267
4.163 7.807 -51.14
5.248 8.534 -51.489
5.248 9.623 -50.791
6.334 9.623 -51.489
5.248 9.986 -52.187
5.791 9.078 -51.314
6.696 8.171 -51.14
6.153 10.168 -51.663
6.334 9.26 -52.536
7.963 10.168 -52.012
6.153 10.894 -53.06
7.42 11.076 -52.885
6.877 10.894 -53.06
9.773 10.894 -51.314
7.963 7.989 -51.314
7.782 9.623 -51.14
6.334 9.26 -51.489
7.239 9.805 -53.06
7.963 9.078 -52.361
7.963 9.805 -51.663
7.058 10.712 -52.187
